Sourceid,Title,SJR,field,octile
19700174664,SAE International Journal of Commercial Vehicles,0.325,23,5
19700174666,SAE International Journal of Materials and Manufacturing,0.413,23,5
19700174667,SAE International Journal of Passenger Cars - Mechanical Systems,0.449,23,5
19700174698,Avicenna Journal of Medical Biotechnology,0.441,23,5
19700175286,Evolving Systems,0.421,23,5
19700175585,Desalination and Water Treatment,0.398,23,5
19700177026,IEEE Embedded Systems Letters,0.347,23,5
19700181207,International Journal of Sustainable Engineering,0.357,23,5
19700182315,WMU Journal of Maritime Affairs,0.422,23,5
19700182729,Journal of Thermal Science and Engineering Applications,0.39,23,5
19700183006,International Journal of Agricultural and Biological Engineering,0.408,23,5
19700186856,International Journal of Materials and Structural Integrity,0.369,23,5
19700186882,Advances in Transportation Studies,0.36,23,5
19700188148,Footwear Science,0.361,23,5
19700200870,Intelligent Buildings International,0.366,23,5
19700201405,International Journal of Micro Air Vehicles,0.368,23,5
19700201518,"Engineering in Agriculture, Environment and Food",0.326,23,5
19700201523,European Journal of Nanomedicine,0.384,23,5
19700201653,Frontiers of Mechanical Engineering,0.415,23,5
19700202601,International Review on Modelling and Simulations,0.428,23,5
19800188013,Special Topics and Reviews in Porous Media,0.376,23,5
19800188069,Journal of Laser Micro Nanoengineering,0.344,23,5
19900192119,IET Wireless Sensor Systems,0.417,23,5
19900192592,Journal of Innovative Optical Health Sciences,0.343,23,5
19900193948,International Journal of Vehicular Technology,0.4,23,5
19900194817,IET Electrical Systems in Transportation,0.406,23,5
20500195209,International Journal of Structural Engineering,0.326,23,5
20500195422,Journal of Pipeline Systems Engineering and Practice,0.421,23,5
21100197318,International Journal of Automation Technology,0.435,23,5
21100198500,International Journal of Disaster Resilience in the Built Environment,0.387,23,5
21100198509,International Journal of Metalcasting,0.329,23,5
21100199736,Technische Mechanik,0.341,23,5
21100199837,Frontiers in Neurorobotics,0.455,23,5
21100201017,Advances in Applied Mathematics and Mechanics,0.441,23,5
21100201938,Manufacturing Technology,0.369,23,5
21100203110,Computer Optics,0.457,23,5
21100204919,Biomedical Engineering Letters,0.332,23,5
21100205758,International Journal of Fluid Machinery and Systems,0.331,23,5
21100209322,Frattura ed Integrita Strutturale,0.363,23,5
21100216324,International Journal of Engineering Research in Africa,0.435,23,5
21100217632,Iranian Journal of Science and Technology - Transactions of Mechanical Engineering,0.374,23,5
21100222913,Journal of Modern Transportation,0.354,23,5
21100223312,Journal of Applied Biomaterials and Functional Materials,0.372,23,5
21100224010,Journal of Food Measurement and Characterization,0.369,23,5
21100228564,Frontiers of Optoelectronics,0.365,23,5
21100229411,Journal of Structural Fire Engineering,0.446,23,5
21100239249,Bridge Construction,0.34,23,5
21100239259,SAE Technical Papers,0.36,23,5
21100239402,Journal of Central South University,0.336,23,5
21100239852,Journal of Chemical Technology and Metallurgy,0.331,23,5
21100241220,International Transactions on Electrical Energy Systems,0.453,23,5
21100244634,Journal of Manufacturing Technology Research,0.356,23,5
21100244649,Journal of Naval Architecture and Marine Engineering,0.323,23,5
21100248865,Tissue Engineering and Regenerative Medicine,0.327,23,5
21100274252,Journal of Applied Geodesy,0.445,23,5
21100283367,International Journal of Prognostics and Health Management,0.329,23,5
21100284945,Nanomaterials and Nanotechnology,0.366,23,5
21100286862,Advances in Natural Sciences: Nanoscience and Nanotechnology,0.442,23,5
21100286906,Eurasian Mining,0.443,23,5
21100320405,Journal of Agricultural Engineering,0.449,23,5
21100329537,International Journal of Sustainable Building Technology and Urban Development,0.329,23,5
21100331506,International Journal on Communications Antenna and Propagation,0.38,23,5
21100332403,Journal of Information Security and Applications,0.346,23,5
21100385605,Smart and Sustainable Built Environment,0.373,23,5
21100390176,Theoretical and Applied Mechanics Letters,0.399,23,5
21100413834,Frontiers of Architectural Research,0.404,23,5
21100463102,International Journal of Dynamics and Control,0.327,23,5
21100466223,International Journal of Advanced Structural Engineering,0.399,23,5
21100469602,Journal of Industrial Engineering International,0.457,23,5
21100811143,Propulsion and Power Research,0.374,23,5
