Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
500;74937;"Autex Research Journal";journal;"14709589";0,448;Q2;28;49;107;1116;132;107;1,10;22,78;Poland;"The Technical University of Lodz";"1999-ongoing";"Materials Science (miscellaneous) (Q2)"
501;19900191845;"Frontiers of Materials Science";journal;"2095025X";0,448;Q2;23;42;135;1659;229;132;1,60;39,50;China;"Higher Education Press";"2011-ongoing";"Materials Science (miscellaneous) (Q2)"
502;21100851236;"Green Materials";journal;"20491220, 20491239";0,447;Q2;5;9;19;289;33;18;1,00;32,11;United Kingdom;"ICE Publishing Ltd.";"2013-ongoing";"Materials Chemistry (Q2); Pollution (Q2); Polymers and Plastics (Q2)"
503;78605;"Journal of Bioactive and Compatible Polymers";journal;"08839115";0,446;Q2;42;41;130;1665;215;130;1,60;40,61;United States;"SAGE Publications";"1986-ongoing";"Materials Chemistry (Q2); Polymers and Plastics (Q2); Bioengineering (Q3); Biomaterials (Q3)"
504;13089;"International Journal of Polymer Analysis and Characterization";journal;"15635341, 1023666X";0,444;Q2;32;78;214;2019;432;211;1,47;25,88;United Kingdom;"Taylor & Francis";"1995-ongoing";"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Analytical Chemistry (Q3)"
505;13670;"Journal of Plastic Film and Sheeting";journal;"87560879";0,444;Q2;21;22;71;742;86;58;1,38;33,73;United States;"SAGE Publications";"1985-ongoing";"Materials Chemistry (Q2); Polymers and Plastics (Q2); Surfaces, Coatings and Films (Q2)"
506;21445;"Polymer Bulletin";journal;"14362449, 01700839";0,443;Q2;55;392;643;12076;1063;638;1,58;30,81;Germany;"Springer Verlag";"1978-ongoing";"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Condensed Matter Physics (Q3)"
507;21100286862;"Advances in Natural Sciences: Nanoscience and Nanotechnology";journal;"20436262";0,442;Q2;27;81;240;3316;473;240;2,06;40,94;United Kingdom;"Institute of Physics Publishing (IOP)";"2010-ongoing";"Electrical and Electronic Engineering (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2)"
508;100147032;"IEEE/OSA Journal of Display Technology";journal;"1551319X";0,442;Q2;56;0;580;0;919;575;1,53;0,00;United States;"Institute of Electrical and Electronics Engineers";"2005-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
509;21100398885;"Carbon Letters";journal;"22334998, 19764251";0,440;Q2;11;59;117;1802;187;97;1,64;30,54;South Korea;"Korean Carbon Society";"2015-ongoing";"Ceramics and Composites (Q2); Energy Engineering and Power Technology (Q2); Materials Chemistry (Q2); Process Chemistry and Technology (Q2); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Renewable Energy, Sustainability and the Environment (Q3)"
510;26049;"IEEE Transactions on Device and Materials Reliability";journal;"15304388";0,440;Q2;63;102;334;2744;685;324;1,72;26,90;United States;"Institute of Electrical and Electronics Engineers";"2001-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Safety, Risk, Reliability and Quality (Q2)"
511;9500154104;"Journal of Nanophotonics";journal;"19342608";0,438;Q2;34;101;289;3141;358;278;1,18;31,10;United States;"Society of Photo-Optical Instrumentation Engineers";"2007-ongoing";"Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3)"
512;21100438188;"Uspehi Fiziki Metallov";journal;"16081021";0,434;Q2;4;11;20;583;26;20;1,30;53,00;Ukraine;"G.V. Kurdyumov Institute for Metal Physics of N.A.S. of Ukraine";"2015-ongoing";"Electronic, Optical and Magnetic Materials (Q2); Fluid Flow and Transfer Processes (Q2); Materials Science (miscellaneous) (Q2); Metals and Alloys (Q2); Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3)"
513;29112;"Photonics and Nanostructures - Fundamentals and Applications";journal;"15694429, 15694410";0,433;Q2;34;53;145;1950;265;144;1,76;36,79;Netherlands;"Elsevier BV";"2003-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Hardware and Architecture (Q2); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3)"
514;20965;"Journal of Friction and Wear";journal;"10683666";0,432;Q2;14;87;265;851;224;265;0,77;9,78;United States;"Allerton Press Inc.";"1992-1993, 1996-2002, 2009-ongoing";"Mechanics of Materials (Q2); Surfaces, Coatings and Films (Q2)"
515;19700180840;"Photonic Sensors";journal;"21907439, 16749251";0,432;Q2;25;50;166;1071;281;166;1,58;21,42;Germany;"Springer Verlag";"2011-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
516;14737;"International Journal of Artificial Organs";journal;"03913988";0,431;Q3;54;96;278;2893;388;262;1,31;30,14;Italy;"Wichtig Publishing";"1978-ongoing";"Biomedical Engineering (Q2); Bioengineering (Q3); Biomaterials (Q3); Medicine (miscellaneous) (Q3)"
517;29109;"Corrosion Engineering Science and Technology";journal;"1478422X";0,430;Q2;37;115;277;2941;309;269;1,13;25,57;United Kingdom;"Maney Publishing";"2003-ongoing";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
518;27542;"European Physical Journal B";journal;"14346028, 14346036";0,430;Q2;114;260;934;10700;1279;926;1,47;41,15;Germany;"Springer Verlag";"1998-ongoing";"Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
519;25267;"Inorganic Chemistry Communication";journal;"13877003";0,430;Q2;67;339;1165;11659;1990;1156;1,84;34,39;Netherlands;"Elsevier BV";"1998-ongoing";"Materials Chemistry (Q2); Inorganic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
520;67736;"Tribology in Industry";journal;"03548996";0,429;Q2;16;60;173;1416;229;172;1,41;23,60;Serbia;"University of Kragujevac";"1997-ongoing";"Mechanical Engineering (Q2); Mechanics of Materials (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3)"
521;21154;"Journal of Electroceramics";journal;"15738663, 13853449";0,427;Q2;66;42;198;2833;258;194;1,19;67,45;Netherlands;"Kluwer Academic Publishers";"1997-ongoing";"Ceramics and Composites (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Chemistry (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
522;13690;"Journal of Thermoplastic Composite Materials";journal;"08927057";0,427;Q2;39;94;338;3358;347;333;0,91;35,72;United States;"SAGE Publications";"1988-ongoing";"Ceramics and Composites (Q2); Condensed Matter Physics (Q3)"
523;12729;"Korrozios Figyelo";journal;"01332546";0,427;Q2;8;0;5;0;8;5;0,00;0,00;Hungary;"VEKOR Ltd.";"1988, 1993-2014";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
524;27866;"Physics of Metals and Metallography";journal;"0031918X";0,427;Q2;29;155;477;3868;420;475;0,90;24,95;Russian Federation;"Maik Nauka/Interperiodica Publishing";"1970-1991, 1996-ongoing";"Materials Chemistry (Q2); Condensed Matter Physics (Q3)"
525;24673;"Crystal Research and Technology";journal;"15214079, 02321300";0,424;Q2;59;112;361;3223;428;351;1,19;28,78;Germany;"Wiley - V C H Verlag GmbbH & Co.";"1966-ongoing";"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
526;5400152656;"IET Nanobiotechnology";journal;"17518741";0,424;Q2;31;150;162;6160;359;160;2,23;41,07;United Kingdom;"Institution of Engineering and Technology";"2007-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Biotechnology (Q3); Nanoscience and Nanotechnology (Q3)"
527;11700154398;"IEEE Nanotechnology Magazine";journal;"19324510";0,419;Q3;12;18;59;883;41;45;0,76;49,06;United States;"Institute of Electrical and Electronics Engineers";"2007-ongoing";"Electrical and Electronic Engineering (Q2); Mechanical Engineering (Q2); Nanoscience and Nanotechnology (Q3)"
528;29118;"Physica B: Condensed Matter";journal;"09214526";0,417;Q2;98;477;1804;18015;2689;1782;1,52;37,77;Netherlands;"Elsevier BV";"1984, 1988-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
529;9500154151;"Surface Science Spectra";journal;"10555269";0,416;Q2;12;24;42;325;37;41;0,83;13,54;United States;"American Institute of Physics Inc.";"2006-ongoing";"Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3); Surfaces and Interfaces (Q3)"
530;12725;"Journal of Coatings Technology Research";journal;"15470091";0,415;Q2;1;1;4;0;1;0;0,00;0,00;United States;"Springer New York LLC";"2004-ongoing";"Chemistry (miscellaneous) (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3); Colloid and Surface Chemistry (Q4)"
531;29223;"Physics of the Solid State";journal;"10906460, 10637834";0,415;Q2;44;380;1210;9294;1100;1205;0,93;24,46;Germany;"Maik Nauka Publishing / Springer SBM";"1996-ongoing";"Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
532;29437;"Coloration Technology";journal;"14723581";0,414;Q2;38;61;176;2205;258;173;1,18;36,15;United States;"Wiley-Blackwell";"2001-ongoing";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
533;12307;"Jinshu Xuebao/Acta Metallurgica Sinica";journal;"04121961";0,413;Q2;32;175;555;6287;556;555;0,99;35,93;China;"Kexue Chubaneshe/Science Press";"1978-1991, 1996-ongoing";"Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2); Metals and Alloys (Q2); Mechanics of Materials (Q3)"
534;5900153313;"Journal of Korean Institute of Metals and Materials";journal;"17388228";0,413;Q2;18;125;356;3209;377;355;1,36;25,67;South Korea;"Korean Institute of Metals and Materials";"2007-ongoing";"Metals and Alloys (Q2); Surfaces, Coatings and Films (Q2); Electronic, Optical and Magnetic Materials (Q3); Modeling and Simulation (Q3)"
535;12400154712;"International Journal of Surface Science and Engineering";journal;"1749785X";0,412;Q2;15;29;112;890;105;110;0,93;30,69;United Kingdom;"Inderscience Enterprises";"2008-ongoing";"Mechanical Engineering (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3)"
536;21100245721;"ECS Solid State Letters";journal;"21628750, 21628742";0,410;Q3;18;0;198;0;218;194;1,36;0,00;United States;"The Electrochemical Society";"2012-2015";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
537;26026;"IEEE Transactions on Applied Superconductivity";journal;"10518223";0,408;Q3;72;697;2475;12571;3721;2462;1,47;18,04;United States;"Institute of Electrical and Electronics Engineers";"1991-ongoing";"Electrical and Electronic Engineering (Q2); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3)"
538;145641;"Journal of Huazhong University of Science and Technology - Medical Science";journal;"16720733";0,406;Q3;24;155;463;4430;517;461;1,06;28,58;China;"Huazhong University of Science and Technology";"1994-2017";"Biochemistry (Q3); Biomaterials (Q3); Biomedical Engineering (Q3); Genetics (Q4)"
539;27885;"Powder Metallurgy";journal;"00325899";0,406;Q2;41;48;167;1206;190;163;1,09;25,13;United Kingdom;"Maney Publishing";"1958-ongoing";"Ceramics and Composites (Q2); Materials Chemistry (Q2); Metals and Alloys (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
540;21100429293;"Advances in Civil Engineering Materials";journal;"21653984";0,404;Q2;6;34;55;1591;37;55;0,67;46,79;United States;"ASTM International";"2015-ongoing";"Ceramics and Composites (Q2); Civil and Structural Engineering (Q2); Materials Chemistry (Q2); Metals and Alloys (Q2); Polymers and Plastics (Q2); Mechanics of Materials (Q3)"
541;28522;"Journal of Macromolecular Science - Physics";journal;"1525609X, 00222348";0,404;Q2;43;70;346;1954;395;344;1,02;27,91;United States;"Marcel Dekker Inc.";"1967-ongoing";"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Condensed Matter Physics (Q3)"
542;13687;"Journal of Polymer Research";journal;"15728935, 10229760";0,403;Q2;47;219;830;9050;1227;825;1,35;41,32;Netherlands;"Kluwer Academic Publishers";"1994-ongoing";"Materials Chemistry (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
543;4700152855;"Journal of Inorganic and Organometallic Polymers and Materials";journal;"15741443, 15741451";0,402;Q2;40;236;481;9803;777;474;1,80;41,54;Germany;"Springer Verlag";"1996-2001, 2003-ongoing";"Materials Chemistry (Q2); Polymers and Plastics (Q2)"
544;8700153309;"Wood Material Science and Engineering";journal;"17480272, 17480280";0,402;Q2;16;32;96;991;90;92;0,91;30,97;United Kingdom;"Taylor & Francis";"2006-ongoing";"Materials Science (miscellaneous) (Q2)"
545;13537;"Iranian Polymer Journal (English Edition)";journal;"10261265";0,399;Q2;36;88;294;3430;470;292;1,39;38,98;Switzerland;"Springer International Publishing AG";"1996-ongoing";"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
546;24667;"Journal of Wood Chemistry and Technology";journal;"15322319, 02773813";0,399;Q2;39;42;103;1522;159;103;1,28;36,24;United States;"Marcel Dekker Inc.";"1981-ongoing";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
547;29560;"Soldering and Surface Mount Technology";journal;"09540911";0,399;Q2;28;28;76;674;109;75;1,41;24,07;United Kingdom;"Emerald Group Publishing Ltd.";"1989-ongoing";"Electrical and Electronic Engineering (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
548;100147322;"Materials Research";journal;"15161439";0,398;Q2;36;366;744;10680;1043;734;1,29;29,18;Brazil;"Universidade Federal de Sao Carlos";"2005-ongoing";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
549;21100448964;"Chinese Journal of Liquid Crystals and Displays";journal;"10072780";0,396;Q3;7;131;321;2045;195;321;0,61;15,61;China;"Science Press";"2015-ongoing";"Instrumentation (Q2); Signal Processing (Q2); Electronic, Optical and Magnetic Materials (Q3)"
550;17600154901;"Journal of Superhard Materials";journal;"19349408, 10634576";0,396;Q2;17;56;164;1053;143;153;0,80;18,80;United States;"Springer Science + Business Media";"2009-ongoing";"Materials Science (miscellaneous) (Q2); Inorganic Chemistry (Q3)"
551;66344;"Chinese Optics Letters";journal;"16717694";0,393;Q3;32;256;960;6051;1408;958;1,80;23,64;China;"Science Press";"2003-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
552;17258;"IEEE Electrical Insulation Magazine";journal;"08837554";0,392;Q3;64;44;145;710;235;100;1,81;16,14;United States;"Institute of Electrical and Electronics Engineers";"1985-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
553;24511;"Surface and Interface Analysis";journal;"01422421, 10969918";0,392;Q2;80;192;726;6042;797;710;1,32;31,47;United States;"John Wiley & Sons Inc.";"1979-ongoing";"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3); Surfaces and Interfaces (Q3)"
554;20623;"Fire and Materials";journal;"03080501, 10991018";0,391;Q2;51;80;187;2538;276;185;1,34;31,73;United States;"John Wiley & Sons Inc.";"1976, 1978-1989, 1991-ongoing";"Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Metals and Alloys (Q2); Polymers and Plastics (Q2); Electronic, Optical and Magnetic Materials (Q3)"
555;19700186885;"Nanoscience and Nanotechnology Letters";journal;"19414900, 19414919";0,391;Q2;26;273;555;12178;1232;549;2,90;44,61;United States;"American Scientific Publishers";"2010-2017 (cancelled)";"Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q3)"
556;4000149602;"Acta of Bioengineering and Biomechanics";journal;"1509409X";0,390;Q3;20;80;203;1967;255;203;1,14;24,59;Poland;"Oficyna Wydawnicza";"2005-ongoing";"Bioengineering (Q3); Biomaterials (Q3); Biomedical Engineering (Q3); Biophysics (Q3)"
557;19700182729;"Journal of Thermal Science and Engineering Applications";journal;"19485085";0,390;Q2;20;72;196;1906;208;190;1,06;26,47;United States;"American Society of Mechanical Engineers";"2010-ongoing";"Engineering (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
558;27790;"Metalurgija";journal;"05435846";0,390;Q2;23;114;587;1153;512;547;0,88;10,11;Croatia;"Hrvatsko Metalursko Drustvo/Croatian Metallurgical Society";"1970-1971, 1982-1983, 1985-1991, 1993-ongoing";"Materials Chemistry (Q2); Metals and Alloys (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
559;26450;"Polymer - Plastics Technology and Engineering";journal;"15256111, 03602559";0,390;Q2;46;175;534;8802;812;533;1,69;50,30;United States;"Marcel Dekker Inc.";"1973-ongoing";"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
560;21100248806;"Metallography, Microstructure, and Analysis";journal;"21929262, 21929270";0,389;Q2;13;65;196;1523;159;183;0,96;23,43;United States;"Springer Science + Business Media";"2012-ongoing";"Metals and Alloys (Q2)"
561;29717;"Guangxue Xuebao/Acta Optica Sinica";journal;"02532239";0,388;Q3;35;544;1992;10894;1577;1992;0,90;20,03;China;"Kexue Chubaneshe/Science Press";"1984-1989, 1992-ongoing";"Atomic and Molecular Physics, and Optics (Q3); Electronic, Optical and Magnetic Materials (Q3)"
562;26717;"Microelectronics Reliability";journal;"00262714";0,388;Q2;80;411;1274;9910;2059;1256;1,54;24,11;Netherlands;"Elsevier BV";"1962-ongoing";"Electrical and Electronic Engineering (Q2); Safety, Risk, Reliability and Quality (Q2); Surfaces, Coatings and Films (Q2); Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Nanoscience and Nanotechnology (Q3)"
563;12204;"International Journal of Cast Metals Research";journal;"13640461";0,387;Q2;32;40;152;940;121;149;0,63;23,50;United Kingdom;"Maney Publishing";"1996-ongoing";"Mechanical Engineering (Q2); Metals and Alloys (Q2); Mechanics of Materials (Q3)"
564;27215;"Journal of Artificial Organs";journal;"14347229, 16190904";0,387;Q3;35;68;185;1382;263;181;1,31;20,32;Germany;"Springer Verlag";"1998-ongoing";"Biomaterials (Q3); Biomedical Engineering (Q3); Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3)"
565;21100782433;"Materials Discovery";journal;"23529245";0,384;Q2;6;20;26;774;31;25;1,24;38,70;United Kingdom;"Elsevier Limited";"2016-ongoing";"Information Systems (Q2); Materials Science (miscellaneous) (Q2)"
566;29995;"Fusion Science and Technology";journal;"15361055";0,383;Q2;44;207;443;3249;454;432;1,08;15,70;United States;"American Nuclear Society";"2001-ongoing";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Nuclear Energy and Engineering (Q2); Civil and Structural Engineering (Q3); Nuclear and High Energy Physics (Q3)"
567;35932;"International Journal of Imaging Systems and Technology";journal;"10981098, 08999457";0,380;Q3;43;38;103;1145;152;103;1,76;30,13;United States;"John Wiley & Sons Inc.";"1989-1992, 1994-ongoing";"Computer Vision and Pattern Recognition (Q2); Electrical and Electronic Engineering (Q2); Software (Q2); Electronic, Optical and Magnetic Materials (Q3)"
568;7000153211;"Journal of Micro/ Nanolithography, MEMS, and MOEMS";journal;"19325134, 19325150";0,379;Q3;37;74;370;1772;476;349;1,47;23,95;United States;"S P I E - International Society for Optical Engineering";"2007-ongoing";"Electrical and Electronic Engineering (Q2); Mechanical Engineering (Q2); Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Nanoscience and Nanotechnology (Q3)"
569;13088;"International Journal of Applied Ceramic Technology";journal;"1546542X";0,378;Q2;51;142;499;4073;644;498;1,28;28,68;United States;"Wiley-Blackwell";"2004-ongoing";"Ceramics and Composites (Q2); Marketing (Q2); Materials Chemistry (Q2); Condensed Matter Physics (Q3)"
570;25919;"Journal of Surfactants and Detergents";journal;"10973958";0,378;Q3;42;142;402;5199;613;398;1,52;36,61;Germany;"Springer Verlag";"1998-ongoing";"Chemical Engineering (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q3); Surfaces, Coatings and Films (Q3)"
571;16015;"Journal of Industrial Textiles";journal;"15280837";0,377;Q2;31;61;242;2253;323;241;1,23;36,93;United States;"SAGE Publications";"1971-1998, 2000-ongoing";"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
572;12900;"Designed Monomers and Polymers";journal;"15685551, 1385772X";0,376;Q2;31;53;236;1892;315;236;1,36;35,70;United Kingdom;"Taylor & Francis";"1998-ongoing";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
573;19800188013;"Special Topics and Reviews in Porous Media";journal;"21514798, 2151562X";0,376;Q2;13;28;95;741;79;92;0,55;26,46;United States;"Begell House";"2010-ongoing";"Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
574;26952;"Journal of Dispersion Science and Technology";journal;"15322351, 01932691";0,375;Q2;45;252;628;8768;901;619;1,51;34,79;United States;"Marcel Dekker Inc.";"1980-ongoing";"Polymers and Plastics (Q2); Physical and Theoretical Chemistry (Q3); Surfaces, Coatings and Films (Q3)"
575;21100228317;"Journal of Ceramic Science and Technology";journal;"21909385";0,374;Q2;12;64;141;1919;208;141;1,20;29,98;Germany;"Goeller Verlag GmbH";"2010-ongoing";"Ceramics and Composites (Q2)"
576;21100223312;"Journal of Applied Biomaterials and Functional Materials";journal;"22808000";0,372;Q3;24;55;154;1754;233;153;1,53;31,89;United States;"SAGE Publications";"2012-ongoing";"Bioengineering (Q3); Biomaterials (Q3); Biomedical Engineering (Q3); Biophysics (Q3); Medicine (miscellaneous) (Q3)"
577;144831;"Advances in Applied Ceramics";journal;"17436753";0,371;Q2;38;62;234;1924;276;223;1,31;31,03;United Kingdom;"Maney Publishing";"2004-ongoing";"Ceramics and Composites (Q2); Industrial and Manufacturing Engineering (Q2)"
578;24177;"Journal of Coordination Chemistry";journal;"00958972";0,371;Q3;45;283;952;14877;1540;940;1,69;52,57;Switzerland;"Gordon and Breach Science Publishers";"1971-ongoing";"Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
579;19700186856;"International Journal of Materials and Structural Integrity";journal;"17450055, 17450063";0,369;Q2;10;15;60;430;24;59;0,49;28,67;United Kingdom;"Inderscience Publishers";"2008-ongoing";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q3)"
580;12049;"Yosetsu Gakkai Ronbunshu/Quarterly Journal of the Japan Welding Society";journal;"02884771";0,369;Q2;21;21;111;278;34;111;0,31;13,24;Japan;"Japan Welding Society/Yosetsu Gakkai";"1984-1994, 1996-ongoing";"Mechanical Engineering (Q2); Metals and Alloys (Q2); Mechanics of Materials (Q3); Surfaces, Coatings and Films (Q3)"
581;70859;"Tribologia: Finnish Journal of Tribology";journal;"07802285";0,367;Q3;7;9;27;97;12;25;0,00;10,78;Finland;"The Finnish Society for Tribology";"1988-2012, 2014-ongoing";"Mechanical Engineering (Q2); Mechanics of Materials (Q3); Surfaces and Interfaces (Q3); Surfaces, Coatings and Films (Q3)"
582;17963;"International Journal of Circuit Theory and Applications";journal;"1097007X, 00989886";0,366;Q3;47;141;351;3706;552;343;1,63;26,28;United States;"John Wiley & Sons Inc.";"1973-ongoing";"Electrical and Electronic Engineering (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3); Electronic, Optical and Magnetic Materials (Q3)"
583;16252;"Journal of Aerospace Engineering";journal;"08931321";0,366;Q2;42;146;386;4539;572;379;1,57;31,09;United States;"American Society of Civil Engineers";"1988-ongoing";"Aerospace Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Civil and Structural Engineering (Q3)"
584;21100284945;"Nanomaterials and Nanotechnology";journal;"18479804";0,366;Q2;16;28;126;1038;161;124;1,15;37,07;Croatia;"InTech";"2011-ongoing";"Ceramics and Composites (Q2); Electrical and Electronic Engineering (Q2); Biotechnology (Q3); Electronic, Optical and Magnetic Materials (Q3)"
585;21100228564;"Frontiers of Optoelectronics";journal;"20952767, 20952759";0,365;Q3;12;48;169;1377;146;158;0,88;28,69;United States;"Springer Science + Business Media";"2012-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
586;15751;"Heron";journal;"15744078, 00467316";0,365;Q2;19;7;33;145;20;30;0,86;20,71;Netherlands;"Technische Universiteit Delft/Delft University of Technology";"1970, 1972-1994, 1996-ongoing";"Building and Construction (Q2); Materials Science (miscellaneous) (Q2); Civil and Structural Engineering (Q3)"
587;21100464567;"Journal of Advanced Ceramics";journal;"22278508, 22264108";0,365;Q2;18;41;122;1435;166;120;1,51;35,00;China;"Tsinghua University Press";"2012-ongoing";"Ceramics and Composites (Q2); Electronic, Optical and Magnetic Materials (Q3)"
588;19500157814;"Cement, Wapno, Beton";journal;"14258129";0,364;Q2;13;42;96;1052;70;93;0,44;25,05;Poland;"Stowarzyszenie Producentow Cementu";"2007-ongoing";"Building and Construction (Q2); Materials Science (miscellaneous) (Q2)"
589;27160;"Radiophysics and Quantum Electronics (English Translation of Izvestiya Vysshikh Uchebnykh Zavedenii, Radiofizika)";journal;"00338443, 15739120";0,362;Q3;22;322;275;3920;201;273;0,71;12,17;United States;"Kluwer Academic/Plenum Publishers";"1969-1996, 2005-ongoing";"Electrical and Electronic Engineering (Q2); Astronomy and Astrophysics (Q3); Electronic, Optical and Magnetic Materials (Q3); Nuclear and High Energy Physics (Q3); Statistical and Nonlinear Physics (Q4)"
590;29834;"Semiconductors";journal;"10637826, 10906479";0,362;Q3;37;325;940;5569;664;936;0,74;17,14;Germany;"Maik Nauka Publishing / Springer SBM";"1996-ongoing";"Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3)"
591;12149;"Transactions of the Indian Institute of Metals";journal;"0019493X";0,361;Q2;23;280;538;7530;489;532;0,94;26,89;India;"Springer Science + Business Media";"1969-1971, 1973-1975, 1980-1985, 1987, 1996-ongoing";"Metals and Alloys (Q2)"
592;12075;"Clothing and Textiles Research Journal";journal;"0887302X";0,360;Q2;32;19;63;758;68;60;1,10;39,89;United States;"SAGE Publications";"1982-ongoing";"Business, Management and Accounting (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
593;4000151616;"Journal of Nanomaterials";journal;"16874129, 16874110";0,360;Q2;50;324;1922;13336;2614;1820;1,34;41,16;Egypt;"Hindawi Publishing Corporation";"2006-ongoing";"Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q3)"
